KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
55380000,0,,,29,14,15,1,1,0,28,13,15,5,3,2,27,12,15,27,12,15,23,10,13,13,6,7,6,3,3,0,0,0,0,0,0,15,15,5,7,2,1,0,0,0,10,9,1,0,13,0,4,7
55380002,2,55380011,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380003,0,,,30,16,14,1,1,0,29,15,14,9,4,5,28,15,13,28,15,13,20,11,9,14,6,8,6,3,3,1,0,1,0,0,0,15,15,7,5,1,0,2,0,0,7,4,3,0,12,0,4,4
55380004,0,,,193,95,98,12,8,4,180,87,93,83,45,38,174,83,91,172,83,89,97,42,55,56,21,35,26,10,16,3,1,2,0,0,0,71,71,14,25,15,10,1,5,1,57,39,18,2,60,0,10,14
55380005,0,,,90,42,48,0,0,0,90,42,48,33,17,16,90,42,48,90,42,48,57,25,32,34,13,21,17,6,11,3,1,2,1,0,1,45,45,15,18,9,3,0,0,0,29,22,7,0,35,0,8,12
55380006,0,,,33,14,19,1,0,1,32,14,18,7,3,4,32,14,18,32,14,18,25,11,14,14,5,9,3,1,2,0,0,0,0,0,0,18,18,5,11,2,0,0,0,0,13,12,1,0,16,0,5,8
55380007,0,,,83,36,47,3,1,2,80,35,45,32,12,20,78,35,43,78,35,43,48,23,25,21,9,12,6,3,3,1,0,1,0,0,0,36,36,8,12,13,3,0,0,0,28,22,6,0,31,0,6,7
55380008,2,55380009,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380009,1,,55380008,54,26,28,7,3,4,48,23,25,22,9,13,48,23,25,48,23,25,26,14,12,11,6,5,1,1,0,1,1,0,0,0,0,22,22,4,13,3,0,1,2,0,18,16,2,2,16,0,2,8
55380010,0,,,265,123,142,18,11,7,242,110,132,87,42,45,239,110,129,238,110,128,155,68,87,106,45,61,41,13,28,4,2,2,0,0,0,120,119,40,48,16,8,2,4,1,78,66,12,4,95,0,31,37
55380011,1,,55380002,37,16,21,5,2,3,43,19,24,26,11,15,41,19,22,40,18,22,17,8,9,8,2,6,4,1,3,1,0,1,1,1,0,15,15,3,8,3,2,1,0,1,14,11,3,2,11,0,3,2
55380014,0,,,62,31,31,2,1,1,57,28,29,21,11,10,57,28,29,57,28,29,36,17,19,25,12,13,13,4,9,2,0,2,0,0,0,30,30,12,8,7,2,1,0,0,18,13,5,1,24,0,8,6
55380015,0,,,82,41,41,5,3,2,77,38,39,46,22,24,76,37,39,75,37,38,31,16,15,23,12,11,9,5,4,0,0,0,0,0,0,33,33,6,15,7,2,2,0,1,27,18,9,0,21,0,5,5
55380016,0,,,47,20,27,1,1,0,46,19,27,21,11,10,46,19,27,46,19,27,25,8,17,18,6,12,8,2,6,0,0,0,1,1,0,22,22,6,9,5,2,0,0,0,16,12,4,0,17,0,6,4
55380018,0,,,74,35,39,4,1,3,70,34,36,31,17,14,68,33,35,67,32,35,39,17,22,29,10,19,16,5,11,0,0,0,1,0,1,31,31,9,11,4,4,3,0,0,22,17,5,1,27,0,8,5
55380019,0,,,89,44,45,2,2,0,87,42,45,29,15,14,87,42,45,87,42,45,58,27,31,33,14,19,8,3,5,1,0,1,0,0,0,38,38,5,22,6,4,0,1,0,33,24,9,1,35,0,4,16
55380020,0,,,79,37,42,1,0,1,78,37,41,25,13,12,75,36,39,74,36,38,53,24,29,34,15,19,12,6,6,1,0,1,0,0,0,39,39,10,21,5,3,0,0,0,29,26,3,1,32,0,7,13
55380021,0,,,27,11,16,1,1,0,26,10,16,4,2,2,26,10,16,26,10,16,22,8,14,16,6,10,6,2,4,1,0,1,0,0,0,16,16,9,4,2,1,0,0,0,7,5,2,0,16,0,9,3
55380024,0,,,60,26,34,0,0,0,58,25,33,18,9,9,58,25,33,58,25,33,40,16,24,23,8,15,9,3,6,0,0,0,0,0,0,35,35,16,14,4,1,0,0,0,18,16,2,0,29,0,13,9
55380025,0,,,118,63,55,1,1,0,115,61,54,27,17,10,113,60,53,113,60,53,88,44,44,40,21,19,15,7,8,1,1,0,2,0,2,58,58,20,23,9,5,1,0,0,37,30,7,0,51,0,15,18
55380026,0,,,72,36,36,5,4,1,67,32,35,37,18,19,67,32,35,67,32,35,30,14,16,15,5,10,9,4,5,2,1,1,0,0,0,28,28,6,10,8,1,1,1,1,22,16,6,0,21,0,3,5
55380027,0,,,65,24,41,2,0,2,63,24,39,31,11,20,63,24,39,63,24,39,32,13,19,21,7,14,14,6,8,1,1,0,0,0,0,27,27,7,10,4,4,2,0,0,20,12,8,1,23,0,6,5
55380030,0,,,55,26,29,0,0,0,55,26,29,18,9,9,53,25,28,52,24,28,37,17,20,21,10,11,11,4,7,0,0,0,0,0,0,23,23,4,13,2,1,3,0,0,19,15,4,0,21,0,4,9
55380031,0,,,13,7,6,0,0,0,13,7,6,2,1,1,13,7,6,13,7,6,11,6,5,9,4,5,2,1,1,0,0,0,0,0,0,8,8,4,3,1,0,0,0,0,4,4,0,0,8,0,4,3
55380035,0,,,63,30,33,0,0,0,63,30,33,17,8,9,63,30,33,63,30,33,46,22,24,32,14,18,18,6,12,2,0,2,0,0,0,29,29,9,13,2,4,0,1,0,20,18,2,0,28,0,9,10
55380036,0,,,75,35,40,6,2,4,67,32,35,37,18,19,66,32,34,66,32,34,30,14,16,18,8,10,9,4,5,0,0,0,0,0,0,31,31,8,12,4,4,3,0,0,22,15,7,2,22,0,6,3
55380037,0,,,78,42,36,10,5,5,66,36,30,36,22,14,64,34,30,64,34,30,30,14,16,10,2,8,7,1,6,0,0,0,2,0,2,32,32,10,8,9,3,1,0,1,21,18,3,3,19,0,5,6
55380038,0,,,60,30,30,4,4,0,56,26,30,30,14,16,53,26,27,50,25,25,26,12,14,12,5,7,5,3,2,0,0,0,0,0,0,26,26,7,12,3,1,2,1,0,18,15,3,1,17,0,4,7
55380039,0,,,16,7,9,0,0,0,16,7,9,9,3,6,16,7,9,15,7,8,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,1,0,1,0,0,6,5,1,0,4,0,0,2
55380040,2,55380041,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380041,1,,55380040,74,32,42,3,1,2,74,33,41,28,13,15,73,33,40,73,33,40,46,20,26,27,13,14,10,4,6,1,0,1,0,0,0,32,32,8,18,3,2,2,1,0,26,21,5,1,29,0,7,12
55380042,0,,,16,8,8,0,0,0,16,8,8,4,3,1,16,8,8,16,8,8,12,5,7,9,3,6,5,2,3,1,0,1,0,0,0,9,9,4,3,2,0,0,0,0,5,4,1,0,8,0,3,3
55380045,0,,,50,26,24,1,1,0,49,25,24,22,13,9,49,25,24,49,25,24,27,12,15,16,6,10,6,2,4,1,0,1,0,0,0,19,19,4,6,4,3,2,0,0,15,8,7,0,18,0,4,4
55380046,0,,,85,41,44,6,1,5,79,40,39,27,15,12,79,40,39,79,40,39,52,25,27,35,16,19,16,6,10,2,1,1,0,0,0,41,41,15,14,9,2,0,0,1,26,22,4,1,36,0,13,9
55380047,0,,,365,165,200,22,10,12,336,151,185,136,73,63,333,148,185,331,146,185,200,78,122,141,50,91,65,15,50,9,1,8,1,0,1,145,144,45,55,21,14,8,1,0,96,75,21,6,107,2,33,30
55380048,0,,,76,37,39,7,3,4,66,32,34,42,20,22,65,31,34,62,30,32,24,12,12,14,6,8,5,1,4,1,0,1,1,0,1,26,26,5,7,6,3,3,2,0,20,14,6,2,14,0,2,3
55380049,0,,,29,16,13,3,3,0,26,13,13,13,7,6,26,13,13,26,13,13,13,6,7,5,3,2,1,1,0,0,0,0,1,1,0,13,13,2,7,3,1,0,0,0,11,11,0,1,8,0,1,4
55380051,0,,,31,12,19,0,0,0,31,12,19,4,3,1,31,12,19,31,12,19,27,9,18,19,6,13,4,1,3,1,0,1,0,0,0,19,19,10,7,1,1,0,0,0,9,8,1,0,19,0,10,5
55380052,1,,55380061;55380062,32,10,22,0,0,0,41,15,26,15,6,9,40,15,25,40,15,25,26,9,17,24,7,17,7,1,6,0,0,0,0,0,0,21,21,17,8,2,0,1,0,0,10,9,1,0,20,0,11,5
55380053,1,,55380063;55380072;55380073;55380082,17,7,10,0,0,0,35,18,17,8,5,3,35,18,17,35,18,17,27,13,14,19,8,11,8,4,4,0,0,0,0,0,0,7,7,7,8,1,1,1,0,0,11,8,3,0,17,0,7,5
55380056,0,,,54,30,24,7,5,2,45,23,22,19,9,10,44,23,21,44,23,21,26,14,12,10,5,5,4,0,4,1,0,1,0,0,0,27,27,11,10,3,2,0,1,0,16,15,1,1,18,0,8,5
55380057,0,,,122,65,57,5,2,3,116,62,54,45,25,20,115,61,54,115,61,54,71,37,34,21,13,8,5,2,3,0,0,0,2,1,1,55,55,11,29,10,3,1,1,0,44,41,3,0,42,0,4,22
55380058,0,,,35,21,14,7,4,3,27,16,11,18,9,9,26,15,11,26,15,11,9,7,2,4,2,2,1,0,1,0,0,0,3,2,1,18,18,8,7,1,1,0,1,0,10,10,0,1,8,2,4,3
55380059,0,,,65,32,33,7,3,4,57,28,29,35,17,18,57,28,29,55,26,29,22,11,11,5,4,1,1,1,0,0,0,0,0,0,0,26,26,4,12,5,3,2,0,0,21,18,3,3,13,0,2,6
55380061,2,55380052,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380062,2,55380052,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380063,2,55380053,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380065,0,,,56,31,25,4,4,0,52,27,25,16,8,8,52,27,25,52,27,25,36,19,17,21,9,12,14,6,8,0,0,0,1,0,1,26,26,6,14,4,1,0,1,0,20,18,2,1,24,0,4,10
55380066,0,,,77,37,40,5,2,3,66,31,35,36,16,20,65,31,34,64,31,33,30,15,15,9,4,5,2,0,2,0,0,0,1,0,1,41,41,19,14,5,2,0,0,1,21,19,2,2,20,5,7,9
55380069,0,,,30,16,14,3,2,1,27,14,13,17,8,9,25,13,12,24,12,12,10,6,4,2,2,0,1,1,0,0,0,0,2,2,0,14,14,4,8,0,1,0,1,0,10,10,0,0,7,0,3,3
55380072,2,55380053,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380073,2,55380053,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380075,0,,,38,20,18,7,4,3,31,16,15,18,10,8,30,16,14,29,15,14,13,6,7,8,4,4,5,3,2,0,0,0,0,0,0,10,10,1,3,1,1,2,1,1,9,6,3,1,9,0,1,0
55380076,0,,,243,121,122,18,9,9,222,109,113,139,70,69,215,102,113,210,102,108,83,39,44,49,20,29,21,7,14,1,0,1,1,0,1,88,88,17,27,21,12,8,0,3,70,55,15,3,56,0,12,15
55380082,2,55380053,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380086,0,,,250,126,124,24,15,9,224,110,114,124,64,60,214,105,109,211,103,108,100,46,54,58,24,34,13,6,7,1,0,1,1,0,1,82,82,15,24,15,10,8,9,1,65,39,26,5,62,0,11,17
55380087,0,,,117,61,56,9,6,3,106,54,52,39,22,17,105,53,52,104,53,51,67,32,35,27,12,15,11,4,7,3,0,3,0,0,0,45,45,5,23,10,3,2,1,1,39,29,10,1,37,0,3,15
55380096,0,,,48,23,25,2,1,1,46,22,24,23,11,12,44,21,23,44,21,23,23,11,12,12,5,7,2,1,1,0,0,0,0,0,0,18,18,2,8,5,1,1,1,0,16,11,5,1,16,0,1,2
55380097,0,,,59,24,35,19,7,12,40,17,23,35,15,20,36,16,20,35,16,19,5,2,3,4,1,3,0,0,0,0,0,0,3,1,2,17,17,4,2,1,6,1,2,1,13,10,3,5,4,1,1,0
55380100,0,,,105,52,53,2,1,1,101,50,51,45,24,21,101,50,51,98,49,49,56,26,30,30,12,18,17,5,12,2,1,1,0,0,0,44,44,4,25,9,6,0,0,0,39,33,6,0,37,0,4,9
55380101,0,,,23,8,15,0,0,0,23,8,15,8,3,5,23,8,15,23,8,15,15,5,10,11,4,7,1,0,1,0,0,0,0,0,0,10,10,1,7,1,0,1,0,0,9,7,2,0,9,0,1,5
55380102,1,,55380103,130,60,70,10,5,5,123,55,68,53,24,29,121,54,67,118,52,66,70,31,39,30,14,16,9,2,7,2,0,2,1,0,1,60,60,18,27,7,5,3,1,0,43,42,1,0,46,0,14,15
55380103,2,55380102,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380104,0,,,58,28,30,4,0,4,53,28,25,32,16,16,51,27,24,50,26,24,21,12,9,11,6,5,3,1,2,0,0,0,0,0,0,24,23,7,8,5,3,0,0,0,16,14,2,2,13,0,3,5
55380105,0,,,3428,1597,1831,378,174,204,2884,1327,1557,1905,913,992,2783,1278,1505,2720,1247,1473,979,414,565,519,198,321,197,69,128,19,7,12,23,9,14,1588,1587,618,465,259,174,48,18,5,939,825,114,108,655,87,192,189
55380106,0,,,7039,3250,3789,727,363,364,5938,2690,3248,3765,1812,1953,5755,2593,3162,5639,2540,3099,2173,878,1295,1290,490,800,528,195,333,32,14,18,73,27,46,3250,3245,1232,1001,545,321,93,43,10,1918,1691,227,203,1479,145,486,407
55380107,0,,,5770,2773,2997,646,345,301,4873,2276,2597,3248,1564,1684,4723,2199,2524,4617,2150,2467,1625,712,913,866,345,521,350,128,222,33,7,26,25,14,11,2519,2514,844,780,452,317,87,27,7,1618,1439,179,182,1039,129,268,348
55380108,0,,,5656,2748,2908,783,415,368,4593,2182,2411,3466,1715,1751,4363,2065,2298,4254,2007,2247,1127,467,660,574,213,361,196,49,147,23,3,20,34,16,18,2184,2176,542,647,447,392,108,27,13,1541,1382,159,201,693,79,137,203
55380109,0,,,6181,3028,3153,778,376,402,5003,2426,2577,3296,1657,1639,4816,2320,2496,4739,2281,2458,1707,769,938,877,374,503,264,110,154,16,4,12,18,6,12,2503,2502,662,829,469,360,121,44,17,1734,1501,233,242,1106,59,218,363
55380110,0,,,79,37,42,0,0,0,79,37,42,31,18,13,79,37,42,79,37,42,48,19,29,31,12,19,20,7,13,1,1,0,0,0,0,37,37,10,13,13,1,0,0,0,27,21,6,0,32,0,8,7
55380111,0,,,212,104,108,10,4,6,193,96,97,93,53,40,190,95,95,188,94,94,100,43,57,64,22,42,23,8,15,1,0,1,1,1,0,80,80,21,25,15,8,4,5,2,57,39,18,2,68,0,15,13
55380112,0,,,131,62,69,5,3,2,123,58,65,43,20,23,122,58,64,120,57,63,80,38,42,38,17,21,14,6,8,1,0,1,0,0,0,55,55,11,27,9,5,1,1,1,43,36,7,1,49,0,8,21
55380113,0,,,67,32,35,0,0,0,67,32,35,32,16,16,66,31,35,65,31,34,35,16,19,16,7,9,5,1,4,1,0,1,0,0,0,28,28,7,9,8,2,2,0,0,21,16,5,0,23,0,5,7
55380115,0,,,1164,566,598,103,54,49,1041,501,540,567,294,273,1015,488,527,1004,483,521,474,207,267,260,102,158,86,31,55,9,2,7,0,0,0,428,424,114,151,72,65,17,4,1,303,254,49,27,246,2,63,75
55380116,0,,,4591,2138,2453,574,286,288,3826,1753,2073,2462,1204,1258,3671,1665,2006,3589,1624,1965,1364,549,815,844,318,526,356,107,249,36,4,32,22,9,13,1801,1797,469,581,361,241,108,25,12,1277,1136,141,134,796,30,202,263
55380117,0,,,4823,2248,2575,546,270,276,4076,1874,2202,2540,1192,1348,3944,1824,2120,3864,1783,2081,1536,682,854,938,390,548,306,136,170,15,3,12,33,12,21,2019,2015,567,691,374,249,95,26,13,1392,1227,165,141,1021,42,270,320
55380118,0,,,2751,1494,1257,276,140,136,2365,1289,1076,1735,1006,729,2052,1058,994,1859,913,946,630,283,347,333,141,192,123,49,74,9,2,7,42,22,20,1022,1009,381,276,166,113,51,15,7,606,535,71,69,424,31,146,122
55380119,0,,,3261,1575,1686,435,238,197,2688,1269,1419,1785,869,916,2581,1215,1366,2519,1183,1336,903,400,503,416,190,226,93,34,59,8,1,7,61,31,30,1272,1270,301,411,261,186,78,25,8,932,810,122,121,609,25,133,174
55380120,0,,,22,11,11,2,1,1,20,10,10,6,4,2,20,10,10,20,10,10,14,6,8,12,5,7,6,1,5,3,0,3,0,0,0,7,6,3,2,0,1,0,0,0,3,3,0,0,2,0,1,1
55380121,1,,55380122,68,34,34,2,2,0,71,33,38,24,13,11,71,33,38,71,33,38,47,20,27,20,7,13,12,3,9,2,0,2,2,0,2,26,26,2,16,8,1,1,1,0,27,21,6,1,28,0,2,9
55380122,2,55380121,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380123,0,,,15,7,8,0,0,0,15,7,8,4,2,2,15,7,8,15,7,8,11,5,6,7,3,4,3,1,2,0,0,0,0,0,0,7,7,1,4,2,0,0,0,0,6,6,0,0,7,0,1,2
55380124,0,,,25,15,10,0,0,0,25,15,10,16,10,6,25,15,10,25,15,10,9,5,4,5,3,2,3,2,1,0,0,0,0,0,0,9,9,1,4,0,4,0,0,0,8,6,2,0,6,0,0,3
55380125,0,,,141,74,67,6,4,2,133,69,64,64,32,32,131,67,64,130,66,64,69,37,32,34,19,15,9,4,5,0,0,0,0,0,0,62,62,19,20,13,8,1,1,0,42,35,7,2,45,0,12,13
55380126,1,,55380136,2233,1068,1165,247,127,120,1888,895,993,1088,540,548,1821,859,962,1785,839,946,800,355,445,438,194,244,141,54,87,11,1,10,15,7,8,877,875,182,331,174,133,36,17,5,659,579,80,59,505,0,115,171
55380127,0,,,3567,1715,1852,402,204,198,2999,1425,1574,1804,868,936,2901,1377,1524,2842,1347,1495,1195,557,638,651,314,337,196,80,116,14,1,13,9,3,6,1376,1375,276,492,289,207,80,21,10,1053,912,141,108,738,18,117,274
55380128,0,,,3791,1830,1961,358,191,167,3333,1590,1743,1864,939,925,3250,1550,1700,3196,1527,1669,1469,651,818,789,334,455,249,85,164,29,4,25,23,8,15,1434,1424,278,557,299,182,69,30,9,1110,947,163,88,818,16,142,302
55380129,0,,,1933,905,1028,206,89,117,1655,774,881,1037,508,529,1613,751,862,1584,736,848,618,266,352,321,132,189,99,37,62,13,2,11,13,8,5,755,753,222,239,152,90,37,10,3,510,438,72,62,373,31,78,122
55380130,0,,,106,55,51,19,12,7,87,43,44,60,28,32,85,42,43,84,42,42,27,15,12,8,3,5,2,1,1,0,0,0,1,1,0,48,48,18,16,4,6,4,0,0,30,30,0,6,21,0,8,8
55380131,0,,,30,18,12,3,1,2,27,17,10,20,13,7,27,17,10,26,16,10,7,4,3,1,0,1,0,0,0,0,0,0,1,0,1,13,13,2,7,2,2,0,0,0,11,11,0,0,5,0,0,3
55380132,0,,,18,10,8,0,0,0,18,10,8,4,2,2,18,10,8,18,10,8,14,8,6,7,5,2,1,1,0,0,0,0,0,0,0,10,10,3,6,1,0,0,0,0,7,5,2,0,9,0,2,5
55380135,0,,,26,14,12,0,0,0,26,14,12,7,3,4,26,14,12,25,13,12,19,11,8,10,5,5,3,3,0,0,0,0,1,1,0,13,13,4,6,2,1,0,0,0,9,8,1,0,13,0,4,4
55380136,2,55380126,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380137,2,55380138,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55380138,1,,55380137,558,257,301,43,22,21,496,222,274,224,117,107,481,214,267,476,210,266,272,105,167,184,64,120,81,16,65,19,3,16,2,0,2,184,181,28,71,47,23,8,2,4,150,128,22,7,123,0,20,42
55380139,0,,,199,77,122,6,4,2,193,73,120,36,20,16,192,72,120,191,71,120,157,53,104,136,42,94,111,34,77,19,7,12,0,0,0,31,28,5,7,13,1,1,0,1,23,16,7,2,20,0,3,5
55380140,0,,,32,16,16,3,2,1,29,14,15,17,7,10,29,14,15,27,14,13,12,7,5,6,4,2,0,0,0,0,0,0,0,0,0,14,14,4,6,2,0,2,0,0,10,9,1,1,8,0,3,4
55380141,0,,,104,52,52,12,7,5,89,43,46,62,26,36,87,42,45,86,42,44,27,17,10,14,8,6,2,1,1,0,0,0,1,0,1,46,46,12,21,7,2,3,1,0,33,30,3,2,23,0,8,5
55380142,0,,,79,38,41,13,7,6,66,31,35,47,21,26,66,31,35,66,31,35,19,10,9,5,1,4,0,0,0,0,0,0,0,0,0,33,33,8,13,7,3,1,0,1,25,24,1,2,12,0,3,3
55380143,0,,,83,41,42,3,1,2,78,39,39,25,12,13,78,39,39,78,39,39,53,27,26,28,12,16,10,3,7,0,0,0,0,0,0,38,38,10,15,9,4,0,0,0,27,22,5,1,30,0,5,12
55380144,0,,,80,36,44,1,0,1,76,35,41,34,19,15,76,35,41,75,34,41,42,16,26,22,5,17,12,1,11,2,0,2,0,0,0,35,35,7,14,11,3,0,0,0,27,18,9,0,30,0,4,8
55380145,0,,,19,9,10,0,0,0,19,9,10,5,3,2,19,9,10,19,9,10,14,6,8,7,3,4,4,1,3,0,0,0,0,0,0,10,10,4,3,3,0,0,0,0,6,5,1,0,9,0,4,2
55380146,0,,,51,28,23,4,0,4,47,28,19,16,13,3,47,28,19,47,28,19,31,15,16,18,7,11,6,1,5,1,0,1,0,0,0,22,22,10,5,3,1,2,0,1,12,8,4,1,19,0,7,5
55380148,0,,,50,21,29,4,2,2,46,19,27,31,14,17,43,19,24,42,19,23,15,5,10,12,4,8,3,2,1,1,1,0,0,0,0,18,18,5,5,2,3,1,2,0,13,7,6,1,13,0,4,0
55380149,0,,,348,163,185,24,11,13,322,151,171,168,82,86,315,148,167,306,141,165,154,69,85,82,35,47,26,7,19,5,2,3,0,0,0,117,117,14,43,25,17,6,10,2,103,74,29,6,95,0,10,28
55380150,0,,,121,61,60,17,7,10,104,54,50,69,35,34,99,49,50,95,45,50,35,19,16,12,5,7,5,1,4,1,0,1,5,3,2,53,53,12,25,6,9,1,0,0,41,39,2,4,24,0,7,10
55380151,0,,,263,129,134,22,13,9,223,110,113,140,68,72,213,103,110,209,101,108,83,42,41,30,16,14,6,5,1,0,0,0,0,0,0,122,122,48,38,19,7,6,4,0,71,63,8,3,55,10,13,21
55380152,0,,,56,24,32,10,2,8,46,22,24,42,20,22,40,20,20,36,18,18,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1,3,3,6,2,1,0,15,13,2,2,3,0,0,0
